id,District,sub_district,CHPs_zone,Community,cycle,registrant,module,training_date,training_venue,trainer,training_topic,ben_id,hhid,gender,phy_state,_parent_index
878,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5489-Gariche No.1,2,Baba Sumaila,N1. Agriculture and GFC Introduction,27/04/2024,Volunteer house,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5489-34-02,C2-203-5489-34,Male,N/A,85
879,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5489-Gariche No.1,2,Baba Sumaila,N1. Agriculture and GFC Introduction,27/04/2024,Volunteer house,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5489-51-02,C2-203-5489-51,Male,N/A,85
880,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5489-Gariche No.1,2,Baba Sumaila,N1. Agriculture and GFC Introduction,27/04/2024,Volunteer house,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5489-47-02,C2-203-5489-47,Male,N/A,85
881,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5489-Gariche No.1,2,Baba Sumaila,N1. Agriculture and GFC Introduction,27/04/2024,Volunteer house,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5489-41-02,C2-203-5489-41,Male,N/A,85
882,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5489-Gariche No.1,2,Baba Sumaila,N1. Agriculture and GFC Introduction,27/04/2024,Volunteer house,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5489-43-01,C2-203-5489-43,Female,Breastfeeding,85
883,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5489-Gariche No.1,2,Baba Sumaila,N1. Agriculture and GFC Introduction,27/04/2024,Volunteer house,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5489-54-01,C2-203-5489-54,Female,Breastfeeding,85
884,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5489-Gariche No.1,2,Baba Sumaila,N1. Agriculture and GFC Introduction,27/04/2024,Volunteer house,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5489-34-01,C2-203-5489-34,Female,Breastfeeding,85
885,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5489-Gariche No.1,2,Baba Sumaila,N1. Agriculture and GFC Introduction,27/04/2024,Volunteer house,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5489-02-01,C2-203-5489-02,Female,Breastfeeding,85
886,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5489-Gariche No.1,2,Baba Sumaila,N1. Agriculture and GFC Introduction,27/04/2024,Volunteer house,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5489-55-01,C2-203-5489-55,Female,Breastfeeding,85
887,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5489-Gariche No.1,2,Baba Sumaila,N1. Agriculture and GFC Introduction,27/04/2024,Volunteer house,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5489-51-01,C2-203-5489-51,Female,Breastfeeding,85
888,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5489-Gariche No.1,2,Baba Sumaila,N1. Agriculture and GFC Introduction,27/04/2024,Volunteer house,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5489-47-01,C2-203-5489-47,Female,Breastfeeding,85
889,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-48-02,C2-203-5498-48,Male,N/A,56
890,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-07-02,C2-203-5498-07,Male,N/A,56
891,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-50-02,C2-203-5498-50,Male,N/A,56
892,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-59-02,C2-203-5498-59,Male,N/A,56
893,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-46-02,C2-203-5498-46,Male,N/A,56
894,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-55-02,C2-203-5498-55,Male,N/A,56
895,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-42-02,C2-203-5498-42,Male,N/A,56
896,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-47-02,C2-203-5498-47,Male,N/A,56
897,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-44-02,C2-203-5498-44,Male,N/A,56
898,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-45-02,C2-203-5498-45,Male,N/A,56
899,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-48-01,C2-203-5498-48,Female,Breastfeeding,56
900,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-50-01,C2-203-5498-50,Female,Breastfeeding,56
901,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-59-01,C2-203-5498-59,Female,Breastfeeding,56
902,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-49-01,C2-203-5498-49,Female,Breastfeeding,56
903,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-46-01,C2-203-5498-46,Female,Breastfeeding,56
904,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-55-01,C2-203-5498-55,Female,Breastfeeding,56
905,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-42-01,C2-203-5498-42,Female,Breastfeeding,56
906,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-47-01,C2-203-5498-47,Female,Breastfeeding,56
907,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-44-01,C2-203-5498-44,Female,Breastfeeding,56
908,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila ,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace ,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-07-01,C2-203-5498-07,Female,Pregnant,56
909,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-52-02,C2-203-5498-52,Male,N/A,57
910,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-43-02,C2-203-5498-43,Male,N/A,57
911,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-01-02,C2-203-5498-01,Male,N/A,57
912,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-22-02,C2-203-5498-22,Male,N/A,57
913,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-31-02,C2-203-5498-31,Male,N/A,57
914,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-51-02,C2-203-5498-51,Male,N/A,57
915,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-58-02,C2-203-5498-58,Male,N/A,57
916,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-54-02,C2-203-5498-54,Male,N/A,57
917,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-53-02,C2-203-5498-53,Male,N/A,57
918,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-57-02,C2-203-5498-57,Male,N/A,57
919,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-45-01,C2-203-5498-45,Female,Breastfeeding,57
920,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-52-01,C2-203-5498-52,Female,Breastfeeding,57
921,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-01-01,C2-203-5498-01,Female,Breastfeeding,57
922,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-22-01,C2-203-5498-22,Female,Breastfeeding,57
923,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-31-01,C2-203-5498-31,Female,Breastfeeding,57
924,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-51-01,C2-203-5498-51,Female,Breastfeeding,57
925,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-58-01,C2-203-5498-58,Female,Breastfeeding,57
926,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-53-01,C2-203-5498-53,Female,Breastfeeding,57
927,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-54-01,C2-203-5498-54,Female,Breastfeeding,57
928,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-43-01,C2-203-5498-43,Female,Pregnant,57
929,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-56-02,C2-203-5498-56,Male,N/A,58
930,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-56-01,C2-203-5498-56,Female,Breastfeeding,58
931,203-Gushegu,316-Gushegu sub,4068-Garichefong CHPS,5498-Yiborigu,2,Baba Sumaila,N1. Agriculture and GFC Introduction,26/04/2024,Chief palace,Sumaila  Baba,N1. Agriculture and GFC Introduction,C2-203-5498-57-01,C2-203-5498-57,Female,Pregnant,58
932,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-28-02,C2-203-5510-28,Male,N/A,54
933,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-51-02,C2-203-5510-51,Male,N/A,54
934,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-01-02,C2-203-5510-01,Male,N/A,54
935,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-51-01,C2-203-5510-51,Female,Breastfeeding,54
936,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-41-01,C2-203-5510-41,Female,Breastfeeding,54
937,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-10-01,C2-203-5510-10,Female,Breastfeeding,54
938,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-01-01,C2-203-5510-01,Female,Breastfeeding,54
939,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-25-01,C2-203-5510-25,Female,Breastfeeding,54
940,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-42-03,C2-203-5510-42,Female,Breastfeeding,54
941,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-07-01,C2-203-5510-07,Female,Breastfeeding,54
942,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-02-01,C2-203-5510-02,Female,Breastfeeding,54
943,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-42-01,C2-203-5510-42,Female,Breastfeeding,54
944,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-48-01,C2-203-5510-48,Female,Breastfeeding,54
945,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-28-01,C2-203-5510-28,Female,Breastfeeding,54
946,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-56-01,C2-203-5510-56,Female,Breastfeeding,54
947,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-59-01,C2-203-5510-59,Female,Breastfeeding,54
948,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-41-03,C2-203-5510-41,Female,Breastfeeding,54
949,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima ,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-41-02,C2-203-5510-41,Male,N/A,55
950,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima ,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-49-02,C2-203-5510-49,Male,N/A,55
951,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima ,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-47-02,C2-203-5510-47,Male,N/A,55
952,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima ,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-30-02,C2-203-5510-30,Male,N/A,55
953,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima ,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-50-02,C2-203-5510-50,Male,N/A,55
954,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima ,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-54-02,C2-203-5510-54,Male,N/A,55
955,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima ,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-44-02,C2-203-5510-44,Male,N/A,55
956,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima ,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-49-01,C2-203-5510-49,Female,Breastfeeding,55
957,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima ,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-34-01,C2-203-5510-34,Female,Breastfeeding,55
958,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima ,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-47-01,C2-203-5510-47,Female,Breastfeeding,55
959,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima ,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-50-01,C2-203-5510-50,Female,Breastfeeding,55
960,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima ,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-43-01,C2-203-5510-43,Female,Breastfeeding,55
961,203-Gushegu,316-Gushegu sub,4071-Nayilifong CHPS,5510-Kpana,2,Issahaku Fatima ,N1. Agriculture and GFC Introduction,26/04/2024,Volunteer house ,Mohammed Abdul-Samid,N1. Agriculture and GFC Introduction,C2-203-5510-30-01,C2-203-5510-30,Female,Breastfeeding,55
